timestamp,cape_town_temp,cape_town_humidity,cape_town_precipitation,cape_town_snow,cape_town_windspeed
2024-03-01 15:00:00,24.9,51.55,0.0,0.0,21.2
2024-03-01 16:00:00,24.8,54.66,0.0,0.0,23.2
2024-03-01 17:00:00,22.6,62.19,0.0,0.0,20.4
2024-03-01 18:00:00,23.0,61.07,0.0,0.0,19.2
2024-03-01 19:00:00,22.9,60.75,0.0,0.0,6.7
2024-03-01 20:00:00,21.0,67.13,0.0,0.0,6.5
2024-03-01 21:00:00,20.3,75.17,0.0,0.0,15.3
2024-03-01 22:00:00,20.3,75.23,0.0,0.0,16.9
2024-03-01 23:00:00,20.0,82.87,0.0,0.0,20.5
2024-03-02 00:00:00,19.1,91.92,0.0,0.0,17.4
2024-03-02 01:00:00,18.9,93.35,0.0,0.0,18.5
2024-03-02 02:00:00,19.7,71.34,0.0,0.0,5.0
2024-03-02 03:00:00,18.4,95.98,0.0,0.0,19.5
2024-03-02 04:00:00,18.0,99.64,0.0,0.0,15.7
2024-03-02 05:00:00,17.9,77.93,0.0,0.0,1.5
2024-03-02 06:00:00,18.9,93.42,0.0,0.0,21.2
2024-03-02 07:00:00,18.9,94.0,0.0,0.0,17.5
2024-03-02 08:00:00,19.6,73.76,0.0,0.0,3.9
2024-03-02 09:00:00,22.1,72.3,0.0,0.0,29.3
2024-03-02 10:00:00,23.8,62.12,0.0,0.0,33.6
2024-03-02 11:00:00,24.8,53.35,0.0,0.0,23.2
2024-03-02 12:00:00,25.4,56.36,0.0,0.0,35.7
2024-03-02 13:00:00,25.7,58.31,0.0,0.0,32.1
2024-03-02 14:00:00,25.7,54.37,0.0,0.0,16.3
2024-03-02 15:00:00,22.8,70.39,0.0,0.0,49.7
2024-03-02 16:00:00,22.0,73.08,0.0,0.0,48.3
2024-03-02 17:00:00,20.0,72.49,0.0,0.0,29.7
2024-03-02 18:00:00,21.0,68.88,0.0,0.0,39.9
2024-03-02 19:00:00,19.7,73.34,0.0,0.0,36.7
2024-03-02 20:00:00,19.0,68.38,0.0,0.0,32.2
2024-03-02 21:00:00,18.9,77.85,0.0,0.0,39.6
2024-03-02 22:00:00,18.8,78.29,0.0,0.0,38.4
2024-03-02 23:00:00,20.7,62.16,0.0,0.0,32.7
2024-03-03 00:00:00,18.9,78.13,0.0,0.0,24.1
2024-03-03 01:00:00,18.9,73.63,0.0,0.0,8.1
2024-03-03 02:00:00,21.3,62.96,0.0,0.0,20.9
2024-03-03 03:00:00,19.8,74.09,0.0,0.0,13.6
2024-03-03 04:00:00,19.8,78.9,0.0,0.0,19.8
2024-03-03 05:00:00,21.8,62.8,0.0,0.0,16.0
2024-03-03 06:00:00,18.1,88.19,0.0,0.0,20.9
2024-03-03 07:00:00,18.8,84.42,0.0,0.0,18.6
2024-03-03 08:00:00,22.4,61.51,0.0,0.0,17.1
2024-03-03 09:00:00,21.4,71.85,0.0,0.0,20.2
2024-03-03 10:00:00,23.6,61.8,0.0,0.0,14.5
2024-03-03 11:00:00,24.3,53.01,0.0,0.0,12.5
2024-03-03 12:00:00,26.4,49.21,0.0,0.0,8.0
2024-03-03 13:00:00,26.5,53.11,0.0,0.0,27.3
2024-03-03 14:00:00,27.4,47.81,0.0,0.0,14.4
2024-03-03 15:00:00,24.9,61.07,0.0,0.0,28.0
2024-03-03 16:00:00,22.7,70.14,0.0,0.0,24.8
2024-03-03 17:00:00,29.9,39.02,0.0,0.0,6.4
2024-03-03 18:00:00,19.9,82.2,0.0,0.0,26.6
2024-03-03 19:00:00,18.9,83.64,0.0,0.0,21.3
2024-03-03 20:00:00,24.6,57.34,0.0,0.0,2.2
2024-03-03 21:00:00,18.0,87.9,0.0,0.0,22.6
2024-03-03 22:00:00,18.0,87.62,0.0,0.0,20.1
2024-03-03 23:00:00,20.6,68.92,0.0,0.0,1.3
2024-03-04 00:00:00,18.1,87.8,0.0,0.0,6.3
2024-03-04 01:00:00,18.0,87.83,0.0,0.0,4.8
2024-03-04 02:00:00,17.4,79.49,0.0,0.0,12.5
2024-03-04 03:00:00,18.5,84.94,0.0,0.0,20.4
2024-03-04 04:00:00,16.9,82.9,0.0,0.0,29.1
2024-03-04 05:00:00,17.3,72.66,0.0,0.0,20.5
2024-03-04 06:00:00,17.6,74.27,0.0,0.0,14.4
2024-03-04 07:00:00,16.9,83.07,0.0,0.0,14.3
2024-03-04 08:00:00,17.6,72.66,0.064,0.0,3.8
2024-03-04 09:00:00,17.9,83.29,0.0,0.0,10.4
2024-03-04 10:00:00,18.0,82.55,0.0,0.0,6.5
2024-03-04 11:00:00,18.5,71.24,0.0,0.0,4.9
2024-03-04 12:00:00,18.4,82.13,0.0,0.0,8.5
2024-03-04 13:00:00,18.6,86.1,0.0,0.0,23.3
2024-03-04 14:00:00,18.0,80.47,8.215,0.0,12.4
2024-03-04 15:00:00,18.0,88.1,0.0,0.0,26.5
2024-03-04 16:00:00,18.3,86.14,0.0,0.0,25.6
2024-03-04 17:00:00,17.4,78.76,0.0,0.0,11.5
2024-03-04 18:00:00,16.7,91.37,0.0,0.0,27.5
2024-03-04 19:00:00,16.3,94.0,0.0,0.0,23.4
2024-03-04 20:00:00,16.2,83.09,8.227,0.0,6.3
2024-03-04 21:00:00,16.0,93.79,0.0,0.0,18.4
2024-03-04 22:00:00,16.0,87.93,0.0,0.0,7.6
2024-03-04 23:00:00,17.6,66.15,0.0,0.0,10.0
2024-03-05 00:00:00,17.0,77.31,0.0,0.0,18.4
2024-03-05 01:00:00,17.0,77.31,0.0,0.0,13.0
2024-03-05 02:00:00,16.3,71.57,0.0,0.0,9.3
2024-03-05 03:00:00,17.3,74.23,0.0,0.0,17.5
2024-03-05 04:00:00,16.8,78.92,0.0,0.0,14.8
2024-03-05 05:00:00,17.2,66.54,0.0,0.0,8.8
2024-03-05 06:00:00,16.3,78.85,0.0,0.0,14.8
2024-03-05 07:00:00,15.2,91.55,0.0,0.0,7.3
2024-03-05 08:00:00,15.6,77.62,0.027,0.0,4.9
2024-03-05 09:00:00,17.4,83.71,0.0,0.0,2.7
2024-03-05 10:00:00,18.2,76.7,0.0,0.0,7.6
2024-03-05 11:00:00,18.7,67.35,0.0,0.0,4.9
2024-03-05 12:00:00,20.9,56.97,0.0,0.0,17.5
2024-03-05 13:00:00,22.3,55.8,0.0,0.0,18.5
2024-03-05 14:00:00,20.6,61.65,0.197,0.0,13.6
2024-03-05 15:00:00,22.0,53.49,0.0,0.0,21.3
2024-03-05 16:00:00,21.6,51.62,0.0,0.0,22.0
2024-03-05 17:00:00,20.6,59.88,0.0,0.0,13.6
2024-03-05 18:00:00,20.0,60.22,0.0,0.0,20.3
2024-03-05 19:00:00,19.1,62.12,0.0,0.0,16.3
2024-03-05 20:00:00,18.8,54.69,0.0,0.0,8.0
2024-03-05 21:00:00,17.9,67.99,0.0,0.0,15.9
2024-03-05 22:00:00,17.0,72.34,0.0,0.0,14.1
2024-03-05 23:00:00,17.5,58.33,0.0,0.0,6.1
2024-03-06 00:00:00,16.0,81.65,0.0,0.0,9.0
2024-03-06 01:00:00,16.0,81.78,0.0,0.0,12.4
2024-03-06 02:00:00,17.9,50.78,0.0,0.0,8.5
2024-03-06 03:00:00,15.1,86.59,0.0,0.0,15.2
2024-03-06 04:00:00,15.1,81.52,0.0,0.0,15.2
2024-03-06 05:00:00,16.1,57.04,0.0,0.0,6.8
2024-03-06 06:00:00,15.2,76.02,0.0,0.0,17.1
2024-03-06 07:00:00,14.1,80.83,0.0,0.0,13.3
2024-03-06 08:00:00,18.1,47.92,0.0,0.0,5.7
2024-03-06 09:00:00,17.2,65.71,0.0,0.0,11.0
2024-03-06 10:00:00,20.0,53.74,0.0,0.0,10.1
2024-03-06 11:00:00,22.0,43.97,0.0,0.0,3.6
2024-03-06 12:00:00,23.5,41.99,0.0,0.0,7.6
2024-03-06 13:00:00,24.7,42.43,0.0,0.0,6.5
2024-03-06 14:00:00,22.6,38.87,0.0,0.0,9.0
2024-03-06 15:00:00,23.0,47.7,0.0,0.0,19.8
2024-03-06 16:00:00,21.9,49.97,0.0,0.0,18.7
2024-03-06 17:00:00,23.7,40.63,0.0,0.0,5.0
2024-03-06 18:00:00,20.8,58.44,0.0,0.0,17.0
2024-03-06 19:00:00,18.9,67.27,0.0,0.0,20.0
2024-03-06 20:00:00,20.1,54.64,0.0,0.0,4.0
2024-03-06 21:00:00,17.2,76.67,0.0,0.0,16.7
2024-03-06 22:00:00,17.3,76.46,0.0,0.0,15.2
2024-03-06 23:00:00,18.9,58.09,0.0,0.0,0.2
2024-03-07 00:00:00,16.0,83.08,0.0,0.0,6.6
2024-03-07 01:00:00,16.1,82.28,0.0,0.0,8.1
2024-03-07 02:00:00,17.2,65.94,0.0,0.0,9.9
2024-03-07 03:00:00,15.9,81.22,0.0,0.0,19.1
2024-03-07 04:00:00,15.0,85.33,0.0,0.0,16.9
2024-03-07 05:00:00,16.1,73.05,0.0,0.0,2.0
2024-03-07 06:00:00,16.1,76.41,0.0,0.0,9.5
2024-03-07 07:00:00,16.8,68.51,0.0,0.0,21.7
2024-03-07 08:00:00,15.8,80.48,0.0,0.0,1.5
2024-03-07 09:00:00,19.0,72.11,0.0,0.0,25.7
2024-03-07 10:00:00,20.8,64.1,0.0,0.0,26.4
2024-03-07 11:00:00,21.0,64.46,0.0,0.0,8.5
2024-03-07 12:00:00,23.1,53.7,0.0,0.0,28.6
2024-03-07 13:00:00,22.8,50.57,0.0,0.0,25.9
2024-03-07 14:00:00,20.0,53.29,0.0,0.0,13.3
2024-03-07 15:00:00,21.4,55.59,0.0,0.0,35.1
2024-03-07 16:00:00,20.9,60.97,0.0,0.0,32.6
2024-03-07 17:00:00,19.3,73.86,0.0,0.0,7.8
2024-03-07 18:00:00,21.8,73.85,0.0,0.0,32.4
2024-03-07 19:00:00,20.8,78.45,0.0,0.0,34.0
2024-03-07 20:00:00,18.1,82.47,0.0,0.0,10.3
2024-03-07 21:00:00,20.6,81.45,0.0,0.0,28.4
2024-03-07 22:00:00,19.7,91.34,0.0,0.0,23.0
2024-03-07 23:00:00,19.0,93.93,0.1,0.0,20.5
2024-03-08 00:00:00,19.5,91.54,0.0,0.0,21.2
2024-03-08 01:00:00,19.1,94.27,0.0,0.0,21.1
2024-03-08 02:00:00,15.7,90.71,1.325,0.0,7.1
2024-03-08 03:00:00,19.0,94.81,0.0,0.0,21.2
2024-03-08 04:00:00,18.9,95.4,0.0,0.0,13.7
2024-03-08 05:00:00,14.6,92.59,0.0,0.0,10.1
2024-03-08 06:00:00,18.8,95.72,0.0,0.0,14.4
2024-03-08 07:00:00,18.8,95.69,0.0,0.0,15.9
2024-03-08 08:00:00,14.5,93.39,3.642,0.0,8.2
2024-03-08 09:00:00,18.9,99.96,0.0,0.0,16.4
2024-03-08 10:00:00,19.1,98.4,0.0,0.0,13.1
2024-03-08 11:00:00,15.6,92.66,0.0,0.0,4.4
2024-03-08 12:00:00,21.9,83.43,0.0,0.0,15.9
2024-03-08 13:00:00,23.9,73.87,0.0,0.0,17.4
2024-03-08 14:00:00,22.7,68.63,0.527,0.0,7.0
2024-03-08 15:00:00,24.9,62.02,0.0,0.0,17.6
2024-03-08 16:00:00,24.8,61.93,0.0,0.0,13.1
2024-03-08 17:00:00,23.2,66.01,0.0,0.0,12.9
2024-03-08 18:00:00,22.9,69.58,0.0,0.0,21.5
2024-03-08 19:00:00,20.9,78.43,0.0,0.0,17.4
2024-03-08 20:00:00,20.6,74.96,0.002,0.0,5.7
2024-03-08 21:00:00,18.8,89.56,0.0,0.0,14.1
2024-03-08 22:00:00,18.9,89.32,0.0,0.0,17.4
2024-03-08 23:00:00,18.6,79.52,0.0,0.0,1.4
2024-03-09 00:00:00,18.1,98.19,0.0,0.0,13.5
2024-03-09 01:00:00,18.0,99.72,0.0,0.0,17.9
2024-03-09 02:00:00,17.6,80.75,0.0,0.0,1.5
2024-03-09 03:00:00,18.0,93.49,0.0,0.0,11.5
2024-03-09 04:00:00,17.8,94.65,0.0,0.0,10.7
2024-03-09 05:00:00,16.5,84.05,0.0,0.0,0.2
2024-03-09 06:00:00,16.9,94.5,0.0,0.0,15.0
2024-03-09 07:00:00,17.0,94.21,0.0,0.0,13.5
2024-03-09 08:00:00,18.1,81.68,0.0,0.0,1.4
2024-03-09 09:00:00,19.8,82.97,0.0,0.0,15.2
2024-03-09 10:00:00,20.3,77.95,0.0,0.0,16.1
2024-03-09 11:00:00,23.9,59.08,0.0,0.0,4.4
2024-03-09 12:00:00,23.0,65.29,0.0,0.0,23.1
2024-03-09 13:00:00,23.9,61.59,0.0,0.0,22.9
2024-03-09 14:00:00,26.7,50.33,0.002,0.0,7.1
2024-03-09 15:00:00,23.0,64.9,0.0,0.0,30.1
2024-03-09 16:00:00,23.0,65.24,0.0,0.0,26.5
2024-03-09 17:00:00,25.8,53.7,0.0,0.0,11.8
2024-03-09 18:00:00,20.8,78.06,0.0,0.0,30.8
2024-03-09 19:00:00,19.7,82.42,0.0,0.0,29.9
2024-03-09 20:00:00,21.2,67.51,0.0,0.0,4.8
2024-03-09 21:00:00,18.7,84.06,0.0,0.0,27.2
2024-03-09 22:00:00,18.0,87.92,0.0,0.0,21.7
2024-03-09 23:00:00,18.5,76.27,0.0,0.0,4.5
2024-03-10 00:00:00,18.0,88.1,0.0,0.0,26.6
2024-03-10 01:00:00,17.9,88.24,0.0,0.0,21.6
2024-03-10 02:00:00,17.2,76.92,0.0,0.0,1.5
2024-03-10 03:00:00,17.2,91.66,0.0,0.0,21.3
2024-03-10 04:00:00,17.1,91.33,0.0,0.0,24.8
2024-03-10 05:00:00,16.7,76.21,0.0,0.0,0.4
2024-03-10 06:00:00,17.1,88.38,0.0,0.0,24.6
2024-03-10 07:00:00,17.0,89.01,0.0,0.0,24.8
2024-03-10 08:00:00,18.4,74.68,0.0,0.0,0.4
2024-03-10 09:00:00,19.7,78.78,0.0,0.0,31.2
2024-03-10 10:00:00,21.0,72.02,0.0,0.0,35.1
2024-03-10 11:00:00,23.6,57.61,0.0,0.0,7.3
2024-03-10 12:00:00,22.8,62.67,0.0,0.0,33.2
2024-03-10 13:00:00,23.0,64.42,0.0,0.0,29.6
2024-03-10 14:00:00,25.8,48.91,0.0,0.0,4.6
2024-03-10 15:00:00,24.0,61.22,0.0,0.0,32.2
2024-03-10 16:00:00,23.9,61.38,0.0,0.0,34.3
2024-03-10 17:00:00,26.0,46.26,0.0,0.0,5.8
2024-03-10 18:00:00,22.9,63.49,0.0,0.0,33.4
2024-03-10 19:00:00,21.9,69.54,0.0,0.0,31.8
2024-03-10 20:00:00,21.7,59.02,0.0,0.0,3.9
2024-03-10 21:00:00,19.0,83.08,0.0,0.0,26.8
2024-03-10 22:00:00,18.9,83.15,0.0,0.0,23.3
2024-03-10 23:00:00,19.7,65.93,0.0,0.0,2.1
2024-03-11 00:00:00,18.0,88.27,0.0,0.0,24.3
2024-03-11 01:00:00,17.0,87.94,0.0,0.0,16.8
2024-03-11 02:00:00,18.2,70.63,0.0,0.0,1.4
2024-03-11 03:00:00,16.9,89.02,0.0,0.0,23.7
2024-03-11 04:00:00,17.0,88.01,0.0,0.0,14.8
2024-03-11 05:00:00,16.8,71.76,0.0,0.0,1.4
2024-03-11 06:00:00,14.9,93.74,0.0,0.0,3.7
2024-03-11 07:00:00,15.2,93.75,0.0,0.0,6.5
2024-03-11 08:00:00,19.0,72.34,0.0,0.0,1.2
2024-03-11 09:00:00,20.1,76.48,0.0,0.0,7.6
2024-03-11 10:00:00,23.0,64.72,0.0,0.0,7.6
2024-03-11 11:00:00,27.1,46.74,0.0,0.0,1.3
2024-03-11 12:00:00,27.8,48.03,0.0,0.0,9.4
2024-03-11 13:00:00,29.0,43.57,0.0,0.0,8.3
2024-03-11 14:00:00,29.9,38.14,0.0,0.0,4.9
2024-03-11 15:00:00,31.3,38.33,0.0,0.0,13.2
2024-03-11 16:00:00,29.5,44.39,0.0,0.0,13.2
2024-03-11 17:00:00,30.0,35.64,0.0,0.0,8.8
2024-03-11 18:00:00,28.6,45.88,0.0,0.0,12.0
2024-03-11 19:00:00,22.6,67.46,0.0,0.0,7.6
2024-03-11 20:00:00,22.5,66.15,0.0,0.0,3.8
2024-03-11 21:00:00,17.9,90.59,0.0,0.0,10.7
2024-03-11 22:00:00,19.1,93.25,0.0,0.0,15.4
2024-03-11 23:00:00,19.2,77.07,0.0,0.0,0.3
2024-03-12 00:00:00,20.7,84.89,0.0,0.0,15.5
2024-03-12 01:00:00,20.7,84.89,0.0,0.0,15.5
2024-03-12 02:00:00,18.6,80.47,0.0,0.0,0.2
2024-03-12 03:00:00,20.2,87.56,0.0,0.0,9.9
2024-03-12 04:00:00,20.6,84.55,0.0,0.0,12.6
2024-03-12 05:00:00,18.4,82.21,0.0,0.0,2.7
2024-03-12 06:00:00,19.7,79.32,0.0,0.0,12.1
2024-03-12 07:00:00,18.9,88.6,0.0,0.0,13.8
2024-03-12 08:00:00,19.5,76.47,0.0,0.0,0.2
2024-03-12 09:00:00,21.8,73.87,0.0,0.0,17.2
2024-03-12 10:00:00,23.1,60.92,0.0,0.0,16.3
2024-03-12 11:00:00,23.4,59.53,0.0,0.0,6.6
2024-03-12 12:00:00,23.9,57.52,0.0,0.0,23.5
2024-03-12 13:00:00,24.0,57.89,0.0,0.0,26.9
2024-03-12 14:00:00,25.3,55.71,0.0,0.0,13.8
2024-03-12 15:00:00,24.6,58.4,0.0,0.0,32.3
2024-03-12 16:00:00,24.6,56.26,0.0,0.0,30.8
2024-03-12 17:00:00,24.9,51.13,0.0,0.0,12.1
2024-03-12 18:00:00,22.2,72.65,0.0,0.0,33.4
2024-03-12 19:00:00,20.9,78.4,0.0,0.0,28.9
2024-03-12 20:00:00,21.8,56.49,0.0,0.0,15.5
2024-03-12 21:00:00,19.9,82.8,0.0,0.0,21.3
2024-03-12 22:00:00,19.0,87.83,0.0,0.0,21.3
2024-03-12 23:00:00,20.7,61.34,0.0,0.0,11.5
2024-03-13 00:00:00,18.8,83.24,0.0,0.0,20.5
2024-03-13 01:00:00,18.9,77.99,0.0,0.0,19.5
2024-03-13 02:00:00,20.1,58.08,0.0,0.0,13.6
2024-03-13 03:00:00,18.0,82.43,0.0,0.0,15.9
2024-03-13 04:00:00,18.0,82.5,0.0,0.0,19.6
2024-03-13 05:00:00,19.6,61.66,0.0,0.0,11.2
2024-03-13 06:00:00,18.1,82.17,0.0,0.0,16.7
2024-03-13 07:00:00,18.0,87.57,0.0,0.0,14.1
2024-03-13 08:00:00,20.1,58.74,0.0,0.0,13.7
2024-03-13 09:00:00,20.9,64.4,0.0,0.0,26.3
2024-03-13 10:00:00,21.7,59.58,0.0,0.0,28.0
2024-03-13 11:00:00,22.6,48.33,0.0,0.0,10.7
2024-03-13 12:00:00,22.8,47.08,0.0,0.0,31.6
2024-03-13 13:00:00,22.3,52.73,0.0,0.0,27.1
2024-03-13 14:00:00,24.2,37.05,0.0,0.0,15.7
2024-03-13 15:00:00,23.0,53.39,0.0,0.0,27.9
2024-03-13 16:00:00,23.0,50.42,0.0,0.0,33.3
2024-03-13 17:00:00,22.2,50.63,0.0,0.0,15.1
2024-03-13 18:00:00,21.2,63.26,0.0,0.0,31.7
2024-03-13 19:00:00,19.7,68.74,0.0,0.0,28.1
2024-03-13 20:00:00,19.8,58.55,0.0,0.0,11.3
2024-03-13 21:00:00,18.5,74.69,0.0,0.0,22.2
2024-03-13 22:00:00,18.5,74.6,0.0,0.0,20.7
2024-03-13 23:00:00,19.3,63.08,0.0,0.0,16.0
2024-03-14 00:00:00,17.1,81.41,0.0,0.0,16.4
2024-03-14 01:00:00,17.0,82.08,0.0,0.0,12.7
2024-03-14 02:00:00,19.2,64.17,0.0,0.0,16.6
2024-03-14 03:00:00,17.0,77.47,0.0,0.0,20.7
2024-03-14 04:00:00,17.9,72.96,0.0,0.0,20.7
2024-03-14 05:00:00,19.0,61.06,0.0,0.0,18.5
2024-03-14 06:00:00,16.8,77.82,0.0,0.0,19.5
2024-03-14 07:00:00,17.2,73.16,0.0,0.0,23.8
2024-03-14 08:00:00,20.4,48.55,0.0,0.0,16.0
2024-03-14 09:00:00,19.9,57.32,0.0,0.0,10.2
2024-03-14 10:00:00,22.1,46.77,0.0,0.0,8.0
2024-03-14 11:00:00,23.6,39.12,0.0,0.0,10.4
2024-03-14 12:00:00,24.8,35.4,0.0,0.0,7.2
2024-03-14 13:00:00,24.9,41.96,0.0,0.0,20.3
2024-03-14 14:00:00,23.7,41.02,0.0,0.0,13.3
2024-03-14 15:00:00,24.2,52.87,0.0,0.0,26.8
2024-03-14 16:00:00,23.5,55.87,0.0,0.0,29.2
2024-03-14 17:00:00,25.0,44.2,0.0,0.0,13.1
2024-03-14 18:00:00,20.9,69.15,0.0,0.0,22.4
2024-03-14 19:00:00,19.7,74.03,0.0,0.0,21.3
2024-03-14 20:00:00,21.2,50.98,0.0,0.0,2.1
2024-03-14 21:00:00,18.1,82.58,0.0,0.0,21.6
2024-03-14 22:00:00,17.9,87.05,0.0,0.0,20.6
2024-03-14 23:00:00,18.3,64.5,0.0,0.0,1.5
2024-03-15 00:00:00,17.1,87.74,0.0,0.0,15.5
2024-03-15 01:00:00,17.0,88.08,0.0,0.0,17.7
2024-03-15 02:00:00,18.3,61.77,0.0,0.0,0.2
2024-03-15 03:00:00,17.0,88.19,0.0,0.0,10.9
2024-03-15 04:00:00,15.0,93.63,0.0,0.0,8.5
2024-03-15 05:00:00,16.5,66.69,0.0,0.0,1.3
2024-03-15 06:00:00,13.6,93.12,0.0,0.0,2.6
2024-03-15 07:00:00,13.5,91.74,0.0,0.0,9.5
2024-03-15 08:00:00,16.4,69.14,0.0,0.0,1.3
2024-03-15 09:00:00,18.1,77.48,0.0,0.0,16.6
2024-03-15 10:00:00,21.7,60.87,0.0,0.0,24.3
2024-03-15 11:00:00,22.7,48.98,0.0,0.0,6.3
2024-03-15 12:00:00,24.9,47.68,0.0,0.0,22.1
2024-03-15 13:00:00,24.9,42.86,0.0,0.0,29.3
2024-03-15 14:00:00,22.6,61.53,0.0,0.0,19.8
2024-03-15 15:00:00,25.7,38.15,0.0,0.0,24.5
2024-03-15 16:00:00,23.8,58.14,0.0,0.0,24.6
2024-03-15 17:00:00,21.0,67.81,0.0,0.0,21.0
2024-03-15 18:00:00,21.8,64.85,0.0,0.0,19.3
2024-03-15 19:00:00,20.4,67.71,0.0,0.0,14.9
2024-03-15 20:00:00,20.0,66.46,0.0,0.0,11.2
2024-03-15 21:00:00,18.0,82.96,0.0,0.0,10.6
2024-03-15 22:00:00,18.2,82.66,0.0,0.0,7.1
2024-03-15 23:00:00,19.5,72.09,0.0,0.0,6.3
2024-03-16 00:00:00,19.7,78.04,0.0,0.0,12.6
2024-03-16 01:00:00,19.7,78.84,0.0,0.0,7.1
2024-03-16 02:00:00,17.9,83.19,0.0,0.0,7.5
2024-03-16 03:00:00,18.7,89.52,0.0,0.0,5.9
2024-03-16 04:00:00,18.8,88.77,0.0,0.0,1.9
2024-03-16 05:00:00,17.3,84.93,0.0,0.0,1.3
2024-03-16 06:00:00,17.8,94.67,0.0,0.0,13.5
2024-03-16 07:00:00,18.0,93.21,0.0,0.0,9.2
2024-03-16 08:00:00,17.8,78.17,0.798,0.0,7.3
2024-03-16 09:00:00,19.0,82.25,0.0,0.0,21.5
2024-03-16 10:00:00,19.9,73.56,0.0,0.0,26.6
2024-03-16 11:00:00,20.7,62.99,0.0,0.0,15.6
2024-03-16 12:00:00,21.1,58.68,0.0,0.0,37.8
2024-03-16 13:00:00,21.2,54.53,0.0,0.0,40.7
2024-03-16 14:00:00,22.0,46.26,0.0,0.0,16.3
2024-03-16 15:00:00,21.7,53.75,0.0,0.0,37.6
2024-03-16 16:00:00,21.7,55.67,0.0,0.0,37.7
2024-03-16 17:00:00,22.3,47.8,0.0,0.0,18.7
2024-03-16 18:00:00,19.9,64.13,0.0,0.0,39.3
